
53,			Nation_Micmac_de_Gespeg,	Raymond_Chabot_Grant_Thornton
Nom_de_la_personne,	Titre_du_poste,	Nombre_de_mois,	Salaires_et_honoraires,	Autres_rémunérations,	Frais_de_voyage
Basque_Johanne,		Conseillére,	12,		13780,			28157,			1445
Jean_Johanne,		Conseillére,	12,		13780,			12098,			1292
Jeannotte_Manon,	Conseillére,	12,		13780,			12569,			4424
Shaw_Terry,		Conseiller,	12,		12562,			39823,			4411
Basque_Danny,		Conseiller,	12,		13780,			0,			12159
Jeannotte_Claude,	Chef,		12,		28600,			33800,			22890
Langlois_Kevin,		Conseiller,	12,		13780,			13280,			2015
Jeannotte_Monique,	Conseillére,	12,		13780,			0,			0

76,				Pekuakamiulnuatsh_Takuhikan,	Deloitte_LLP
Name_NA,			Fonction,				Nombre_de_mois,	Salaires,	Autres_rémunérations,	Advantages_sociaux,	Frais_de_voyage
Dominique_Gilbert,		Chef,					10,		79105,		0,			12755,			12142
Moar_Clifford,			Chef,					2,		17275,		7973,			2870,			2108
Bégin_Florent,			Vice-chef,				2,		15590,		4863,			3002,			2713
Buckell_Johanna,		Conseillére_délégué,			2,		12929,		3614,			3050,			60
Courtois_Gilbert,		Vice-chef,				2,		10309,		8518,			285,			0
Courtois_Patrick,		Conseiller,				10,		45297,		4589,			9265,			1658
Éfienne_Marjolaine,		Vice-chef_aux_affaires_extrérieures,	10,		45297,		4704,			7669,			10359
Germain_Jonathan,		Conseiller,				10,		45297,		4589,			9242,			2983
Germain_Stéphane,		Vice-chef_aux_relations_communautaires,	10,		45297,		4704,			8141,			1191
Poul_Jean-Claude,		Conseiller_délégué,			2,		12459,		4892,			2096,			0
Robertson_Nelson,		Conseiller_délégué,			2,		12929,		6304,			2176,			698
Roussaau_Julie,			Conseillére,				10,		45297,		4589,			9100,			7990
Tremblay_Jeannine,		Conseillér_délégué,			2,		12929,		12520,			2488,			0
Verreauilt_Charles-Edouard,	Conseiller,				10,		45297,		4589,			9217,			3012

77,			Conseil_des_Atikamekw_de_Wemotaci,	Deloitte_LLP
Nom,			Titre_du_poste,	Nombre_de_mois/semaines,	Salaires,	Frais_de_voyage
Wallace_Clearsky,	Council,	12,			0,	65608,		1000,			10982
Tim_Cloud,		Council,	12,			0,	65608,		0,			4233
Anthony_Longclaws,	Council,	12,			0,	65608,		0,			2094
Barb_Cameron,		Council,	12,			0,	65608,		0,			3494
Lloyd_Mecas,		Council,	12,			0,	65608,		0,			1927

287,			Long_Plain_First_Nation,	MNP_LLP,	*
Program_Expenses,			Budget,		Total
Long_Plain_First_Nation_Tribal_Council,	5308835,	7188582

29,			We'koqma'q_First_Nation,	Chant_&_Rowe
Name,			Position,			Number_of_Months,	Honorarium,	Salary,		Other_Remuneration,	Pension,	Travel
Anthony_Phillips,	Council/Fitness_Center,		12/02,			42000.00,	5000.00,	0,			0,		6514.20
Bernie_Googoo,		Council,			12,			42000.00,	0,		0,			0,		957.69
Cyrus_Bernard,		Council/Assistant_Manager_Rods,	12,			42000.00,	31440.00,	0,			0,		402.30
Jason_Bernard,		Council/Recreation_Coordinator,	12/09,			42000.00,	24615.40,	0,			0,		1172.82
Kenneth_Googoo,		Council,			12,			42000.00,	0,		0,			0,		1029.16
Robert_Gould,		Council/Fisheries,		12/3.5,			42000.00,	9100.00,	0,			0,		2105.38
Stanford_Phillips,	Council/Director_Public_Works,	12,			42000.00,	54750.02,	0,			0,		13462.04
Wayne_Prosper,		Council,			12,			42000.00,	0,		0,			0,		1219.03
Roderick_Googoo,	Chief/Council,			12,			39000.00,	65000.00,	0,			0,		9919.54

292,				Tootinaowaziibeeng_Treaty_Reserve_#292,	Reimer_&_Company
Elected_or_Appointed_Officials,	Title_NA,	Months,	Honoraria/Salary,	Travel/Other
Barry_McKay,			Chief,		12,	52200,			40977
Grant_Rattlesnake,		Councillor,	12,	39150,			12072
Caroline_McKay,			Councillor,	12,	40710,			23934
Derek_Mancheese,		Councillor,	12,	39150,			18651

3,			Elsipogtog_First_Nation,	Lenehan_McCain_&_Associates,	*
Name,			Position,	Term_(in_months),	Salary,	Honoraria,	Travel,	Other
Arren_Sock,		Chief,		12,			71250,	6300,		1004,	0
Barry_Augustine,	Councillor,	12,			27769,	6300,		4462,	0
Nowlen_Augustine,	Councillor,	11,			27038,	6179,		1581,	0
Stephen_Augustine,	Councillor,	12,			27769,	6300,		1556,	0
Tricia_Francis,		Councillor,	11,			27038,	6179,		3888,	0
Robert_Francis,		Councillor,	12,			75241,	6300,		2947,	0
Robert_Levi,		Councillor,	12,			27769,	6300,		4486,	0
Luckie_Milliea,		Councillor,	12,			27769,	6300,		3231,	0
Everett_Sanipass,	Councillor,	12,			27769,	6300,		2537,	0
Scotty_Sanipass,	Councillor,	11,			27038,	6179,		1337,	0
Darrel_Simon,		Councillor,	12,			27769,	6300,		3640,	0
Craig_Sock,		Councillor,	12,			27769,	6300,		4675,	0
Mervin_Sock,		Councillor,	12,			27769,	6300,		4077,	0
Jonathan_Augustine,	Councillor,	1,			731,	121,		407,	0
Dean_Levi,		Councillor,	1,			731,	121,		407,	0
Dwayne_Milliea,		Councillor,	1,			731,	121,		0,	0

302,			Manto_Sipi_Cree_Nation,	Collins_Barrow_LLP
Name_of_Individual,	Position,	Number_of_Months,	Remuneration,	Expenses
James_McKay,		Councillor,	12,			40300,		2825
Daniel_Ross,		Councillor,	12,			40300,		9336
Roger_Ross,		Councillor,	12,			40300,		18571
John_Yellowback,	Councillor,	12,			40300,		7703
Michael_Yellowback,	Chief,		12,			46800,		6689

315,				Opaskwayak_Cree_Nation,	Collins_Barrow_LLP,	***
Name_of_Individual,		Position,	Number_of_Months,	Remuneration,	Expenses
Josephine_Budd,			Councillor,	6,			14232,		6800
Mike_Bignell,			Councillor,	6,			11450,		9136
Clarence_Constant,		Councillor,	6,			11689,		8051
Michael_Constant,		Chief,		12,			130325,		33468
Omar_Constant*,			Councillor,	12,			105489,		10498
Rick_Constant,			Councillor,	6,			18275,		11846
Terry_Constant,			Councillor,	12,			21040,		8074
Gary_Cook,			Councillor,	6,			14225,		10531
Philip_Dorion,			Councillor,	6,			8625,		7129
Savannah_Henderson,		Councillor,	6,			8550,		6096
Edwin_Jebb,			Councillor,	12,			21450,		3589
Mike_Jebb,			Councillor,	6,			8100,		2616
Dale_Knutson,			Councillor,	6,			11690,		8907
Lori_Lathlin*,			Councillor,	6,			39563,		10208
William_Lathlin*,		Councillor,	12,			56620,		15835
John_Nasekapow*,		Councillor,	6,			63032,		11402
Bernice_Young-Genaille*,	Councillor,	6,			34691,		14485

316,			Dauphin_River_First_Nation,	PKBW_Group
Name_of_Individual,	Position/Title,	Number_of_Months,	Salary,	Honoraria,	Other_Remuneration,	Travel
John_Stagg,		Chief,		12,			39540,	0,		23796,			38595
Marilyn_Halchuk,	Councillor,	8,			21600,	0,		11278,			28478
Harold_Anderson,	Councillor,	12,			31632,	0,		10972,			17879
Leonard_Sumner,		Councillor,	4,			40061,	0,		2695,			13432

318,			O-Pipon-Na-Piwin_Cree_Nation,	Runchey_Miyazawa_Abbott,	*
Chief_and_Council,	Title_NA,	Number_of_Months,	Honoraria/Salary,	Travel_Expenses,	Other_Remuneration
Lora_Baker,		Councillor,	3.5,			15228,			3073,			0
Shirley_Brightnose,	Councillor,	12,			56058,			32778,			0
Jack_Dysart,		Chief,		12,			70000,			24971,			0
Esther_Dysart,		Councillor,	12,			56058,			14007,			0
Brian_Wood,		Councillor,	0.5,			2507,			0,			0
Louis_Spence,		Councillor,	12,			58173,			24594,			0

327,			Pauingassi_First_Nation,	Collins_Barrow_LLP,	*
Name_of_Individual,	Position,	Number_of_Months,	Remuneration,	Expenses
Harold_Crow,		Chief,		12,			57420,		23031
James_Owens,		Councillor,	12,			47520,		14476
Michael_Owens,		Councillor,	12,			46980,		16639
Roddy_Owen,		Councillor,	12,			46980,		8133

353,			Lac_La_Ronge_Indian_Band,	MNP_LLP
Council_Member,		Title_NA,	Community_Representing,	#_of_Months,	Salary,	Honoraria_&_Other,	Council_Travel,	Business_Entity_Travel
Tammy_Cook-Searson,	Chief,		NA,			12,		74776,	7955,			27403,		3293
Michael_Bird,		Councilor,	La_Ronge,		12,		54060,	4780,			26695,		2925
Leon_Charles,		Councilor,	Grandmothers'_Bay,	12,		55160,	3580,			26982,		1501
John_Halkett,		Councilor,	Little_Red_River,	12,		53700,	2780,			25000,		274
Keith_Mirasty,		Councilor,	Little_Red_River,	12,		53700,	3380,			25000,		487
Ann_Ratt,		Councilor,	La_Ronge,		12,		54060,	4980,			28997,		2799
Kenny_Ratt,		Councilor,	Sucker_River,		12,		54060,	4980,			28678,		4318
Sampson_Ratt,		Councilor,	Hall_Lake,		12,		54060,	4780,			26652,		4457
Bernice_Roberts,	Councilor,	Stanley_Mission,	12,		53000,	12180,			21059,		754
John_Roberts,		Councilor,	Stanley_Mission,	12,		53000,	12380,			23231,		1361
Larry_Roberts,		Councilor,	La_Ronge,		12,		54060,	4680,			26712,		3739
Lester_Roberts,		Councilor,	Stanley_Mission,	12,		53000,	12380,			21002,		1018
Sam_Roberts,		Councilor,	La_Ronge,		12,		54060,	5080,			28096,		3939

371,			Muskoday_First_Nation,	PwC_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Austin_Bear,		Chief,		12,			89370,		4155
Randy_Bear,		Council_Member,	12,			45584,		4798
Alfred_Crain,		Council_Member,	9,			27467,		2722
Herman_Crain,		Council_Member,	12,			44633,		4705
Eldon_Crain,		Council_Member,	12,			44633,		10849
Merle_Crain,		Council_Member,	1,			4643,		300
Elaine_Ross,		Council_Member,	12,			44633,		11148

376,			Yellow_Quill_First_Nation,	Chalupiak_&_Associates,	***
Name,			Position,	Number_of_Months,	Salary_&_Honoraria,	Meetings_&_Travel,	Other
Larry_Cachene,		Chief,		12,			26000,			56191,			0
Joey_Machiskinic,	Councillor,	12,			26000,			16729,			2996
John_Machiskinic,	Councillor,	12,			26000,			17667,			150
Keith_Nashacappo,	Councillor,	12,			26000,			19360,			912
Myron_Neapetung,	Councillor,	12,			26000,			33079,			0
Donna_Poorman,		Councillor,	12,			26000,			16868,			150
Celina_Quewezance*,	Councillor,	12,			27000,			16921,			0
Lorne_Roper*,		Councillor,	12,			62000,			67915,			1378

392,			Muskowekwan_First_Nation,	MNP_LLP
Chief_and_Council,	Title_NA,	Months,	First_Nation_Remuneration,	Business_Entities_Remuneration,	Other_Remuneration,	First_Nation_Expenses,	Business_Entities_Expenses
Reginald_Bellerose,	Chief,		12,	51210,				91154,				0,			4240,			28840
Calvin_Wolfe,		Council,	12,	29150,				8893,				7240,			7187,			7228
Julius_Manitopes,	Council,	12,	34926,				2700,				6630,			10832,			714
Jamie_Wolfe,		Council,	12,	32814,				2300,				5459,			9095,			976
Ernest_Moise,		Council,	12,	31345,				2700,				3900,			8042,			12224
Alvin_Campeau,		Council,	12,	29064,				7676,				0,			7206,			12806
Leon_Wolfe_Jr,		Council,	12,	28794,				4561,				0,			8641,			1657
Bradley_Hunter,		Council,	12,	28660,				2700,				1900,			8508,			714
Albert_Pinacie_Jr,	Council,	12,	28200,				4340,				0,			7132,			1699

440,			Enoch_Cree_Nation,	Crowe_MacKay_LLP,	***
Chief_and_Council,	Title_NA,		No._of_Months,	Salaries_(Own_Source),	Honoraria_(Own_Source),	Other_Remuneration_(Own_Source),	Travel_Expenses_(Own_Source)
Ronald_Morin,		Chief,			12,		120000,			10306,			15000,					8528
Lorne_Morin,		Councillor,		12,		30000,			66785,			12167,					7335
Shane_Morin,		Councillor,		12,		30000,			72000,			12167,					10016
Kelly_Morin,		Councillor,		12,		30000,			64114,			12167,					8234
Wayne_Morin,		Councillor,		12,		30000,			88056,			12167,					7335
Lyle_Morin,		Councillor,		12,		30000,			92056,			12157,					7335
Nola_Wanuch,		Councillor,		12,		30000,			86056,			12167,					8324
John_Thomas_Jr,		Councillor,		12,		30000,			64056,			12167,					7335
William_(Billy)_Morin,	Councillor,		8,		21250,			41556,			0,					5789
Lorna_Morin,		Councillor,		8,		21250,			43556,			0,					6057
Kirby_Peacock,		Councillor,		4,		8750,			21000,			0,					5295
Harry_Sharphead,	Councillor,		4,		8750,			20000,			0,					2445
Ronald_Morin,		President,		12,		250000,			0,			31250,					0
Lorne_Morin,		Board_of_Director,	12,		125000,			0,			15625,					0
Shane_Morin,		Board_of_Director,	12,		125000,			0,			15625,					0
Kelly_Morin,		Board_of_Director,	12,		125000,			0,			15625,					0
Wayne_Morin,		Board_of_Director,	12,		100000,			0,			12500,					0
Lyle_Morin,		Board_of_Director,	12,		100000,			0,			12500,					0
Nola_Wanuch,		Board_of_Director,	12,		100000,			0,			12500,					0
John_Thomas_Jr,		Board_of_Director,	12,		100000,			0,			12500,					0
William_(Billy)_Morin,	Board_of_Director,	8,		66667,			0,			0,					0
Lorna_Morin,		Board_of_Director,	8,		66667,			0,			0,					0
Kirby_Peacock,		Board_of_Director,	4,		100000,			0,			12500,					0
Harry_Sharphead,	Board_of_Director,	4,		100000,			0,			12500,					0

441,			Paul_First_Nation,	Crowe_MacKay_LLP
Chief_and_Council,	Title_NA,	Months,	Honoraria,	Travel,	Other_Remuneration
Casey_Bird,		Chief,		12,	69521,		162417,	125350
Carl_Bird,		Councillor,	12,	60167,		92457,	32703
Faron_Bull,		Councillor,	12,	53999,		65752,	34864
Rod_Burnstick,		Councillor,	12,	57100,		58345,	23700
Myrna_Rabbit,		Councillor,	12,	59077,		69645,	36176
Brenda_Rain,		Councillor,	12,	60342,		53072,	24060

442,			Montana_First_Nation,	Doyle_&_Company
Chief_and_Council,	Title_NA,	Number_of_Months,	Salary_&_Honoraria,	Travel_&_Other
Bradley_Rabbit,		Chief,		12,			57294,			13135
Ralph_Cattleman,	Councillor,	12,			56255,			7346
Ingrid_Kelln,		Councillor,	12,			54477,			11062
Sandra_Peigan,		Councillor,	12,			55955,			6868
Cody_Rabbit_Sr,		Councillor,	12,			56688,			13423

460,			Beaver_Lake_Cree_Nation,	Crowe_MacKay_LLP
Name,			Position,	Number_of_Months,	Remuneration,	Expenses
Henry_Gladue,		Chief,		12,			78535,		30430
Herman_Cardinal,	Councilor,	12,			72968,		26821
Dennis_Paradis,		Councilor,	12,			72968,		27068
Germaine_Anderson,	Councilor,	12,			63616,		25793

466,			Kehewin_Cree_Nation,	Doyle_&_Company
Chief_and_Council,	Title_NA,	Number_of_Months,	Honoraria,	Travel
Eric_Gadwa,		Chief,		12,			88150,		7347
Ernest_Gadwa,		Councilor,	12,			66150,		5487
A_Rodney_John,		Councilor,	12,			66350,		7056
Gordon_John,		Councilor,	12,			66050,		7336
William_John,		Councilor,	12,			66350,		5490
Henry_Moosepayo,	Councilor,	12,			66150,		5868
Gordon_Gadwa,		Councilor,	1,			500,		438
Vernon_Watchmaker,	Councilor,	1,			500,		0
Jason_Mountain,		Councilor,	1,			500,		0

467,			Fort_MacKay_First_Nation,	Pennock_Acheson_Nielsen_Devaney
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary,	Honoraria,	Other_Remuneration,	Travel_Expenses
Jim_Boucher,		Chief,		12,			644441,	35359,		25000,			60157
Ruth_McKenzie,		Councillor,	11.5,			241346,	9500,		25000,			25984
David_Bouchier,		Councillor,	12,			316270,	17730,		25000,			15622
Raymond_Powder,		Councillor,	12,			316270,	17230,		25000,			27598
Gerald_Gladue,		Councillor,	12,			316270,	27682,		25000,			22067

470,			Chipewyan_Prarie_First_Nation,	Crowe_MacKay_LLP
Chief_and_Council,	Position,	Months,	Remuneration_(Chipewyan_Prarie_First_Nation),	Travel_(Chipewyan_Prarie_First_Nation),	Remuneration_(Chipewyan_Prarie_First_Nation_Group_of_Companies),	Travel_(Chipewyan_Prarie_First_Nation_Group_of_Companies)
Vern_Janvier,		Chief,		12,	86768.00,					36108.00,				48415.00,								71924.00
Jules_Nokohoo,		Councillor,	12,	84816.00,					27748.00,				28415.00,								4969.00
Stuart_Janvier,		Councillor,	12,	88175.00,					38260.00,				48415.00,								11673.00
Sherry_Black,		Councillor,	12,	88170.00,					31746.00,				28902.00,								6401.00

474,			Woodland_Cree_First_Nation,	John_M_Beale,	*
Name_NA,		Title_NA,		#_Months,	Remuneration_(Woodland_Cree_First_Nation),	Expenses_(Woodland_Cree_First_Nation),	Remuneration_(Woodland_Cree_First_Nation_Group_of_Companies),	Expenses_(Woodland_Cree_First_Nation_Group_of_Companies)
William_Whitehead,	Chief_First_Nation,			8.00,		100961,						36838,					104769,								62252
Isaac_Laboucan_Avirom,	Councilor/Chief,	12.00,		134135,						91675,					136731,								61156
Kenneth_Auger_Sr,	Councilor,		8.00,		82212,						66200,					80000,								39867
Kathleen_Laboucan,	Councilor,		12.00,		125481,						88388,					123269,								66461
Heather_L'Hirondelle,	Councilor,		4.00,		40865,						12350,					43269,								26775
George_Merrier,		Councilor,		4.00,		43269,						16075,					48077,								45900
Frank_Whitehead,	Councilor,		12.00,		125481,						41366,					123269,								60162

497,			Ross_River_Dena_Council,	Crowe_MacKay_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary_and_Honoraria,	Travel_Expenses,	Other_Remuneration
Brian_Ladue,		Chief,		12,			96267.50,		7684.57,		450.00
Verna_Nukon,		Councillor,	12,			99246.66,		7992.67,		2200.00
Jenny_Ceasar,		Councillor,	12,			53101.10,		553.90,			1300.00
James_Dick,		Councillor,	12,			61943.63,		9031.79,		300.00
Yvonne_Moon,		Councillor,	12,			34074.00,		6608.65,		150.00

506,			White_River_First_Nation,	BDO_Canada_LLP
Name,			Position,	Number_of_Months,	Salary/Honoraria,	Travel
Charles_Eikland_Jr,	Chief,		12,			45009,			3960
Angela_Demit,		Councilor,	6,			14639,			2957
Dwayne_Broeren,		Councilor,	12,			20552,			9190
Patrick_Johnny,		Councilor,	12,			8400,			3091
Gordon_John,		Councilor,	12,			28091,			2714

51,				Listuguj_Mi'gmaq_Government,	Allen_Paquet_&_Arseneau_LLP
Name_NA,			Title_NA,	Number_of_Months,	Salary_Elected_Position,	Salary_Employed_Position,	Honoraria,	Travel,	Other
Dean_Vicaire,			Chief,		12,			72000,				0,				18000,		26032,	0
Calvin_Barnaby,			Councillor,	12,			46800,				0,				6000,		1813,	600
Derek_Barnaby,			Councillor,	12,			16421,				30379,				6000,		2109,	600
Brian_Caplin_Jr,		Councillor,	12,			18200,				28600,				6000,		974,	600
Darcy_Gray,			Councillor,	12,			0,				52917,				6000,		2672,	600
Serge_Gray,			Councillor,	12,			46800,				0,				6000,		833,	600
Delphine_Metallic,		Councillor,	12,			20592,				38625,				6000,		0,	600
Tracey_Metallic-Barnaby,	Councillor,	12,			6120,				37080,				6000,		3721,	600
Wanda_Metallic,			Councillor,	12,			16957,				30293,				6000,		2544,	600
Wendell_Metallic,		Councillor,	12,			46800,				0,				6000,		13701,	600
Kevin_Methot,			Councillor,	12,			13800,				31200,				6000,		0,	600
Sheila_Swasson,			Councillor,	12,			0,				50882,				6000,		7179,	600
Chris_Wysote,			Councillor,	12,			1166,				25339,				6000,		4170,	600

531,			Gitanmaax_Band,	Carlyle_Shepherd_&_Co.
Name,			Position,	Term,	Honoraria,	Expenses
Jacqueline_Green,	Councillor,	12,	5590,		0
Theresa_Jack,		Councillor,	12,	5540,		0
Shelley_A_Johnson,	Councillor,	12,	6090,		0
William_Matthews,	Councillor,	12,	4980,		75
Ross_McRae,		Councillor,	12,	5570,		0
Julie_Morrison,		Chief,		12,	5100,		1640
Trevor_Morrison,	Councillor,	12,	5810,		2108
Crystal_Muldoe,		Councillor,	12,	6020,		0
Christine_Patsey,	Councillor,	12,	5830,		0
Elizabeth_Sampson,	Councillor,	12,	3850,		0
Angela_Tait,		Councillor,	12,	7020,		0
Tracey_Woods,		Councillor,	12,	6610,		0
Pansy_Wright-Simms,	Councillor,	12,	7480,		0

532,			Kispiox_Band_Council,	Carlyle_Shepherd_&_Co.
Name,			Title,				Number_of_Months,	Remuneration_Honorarium,	Remuneration_Other,	Expenses
Maurice_Robert_Barnes,	Chief_Councillor,		12,			4800,				3857,			381
Charles_Hillis,		Deputy_Chief_Councillor,	12,			4100,				0,			0
Tamatha_Baskin,		Councillor,			12,			3200,				0,			0
Jordan_Muldoe,		Councillor,			12,			600,				0,			0
Ryan_Muldoe,		Councillor,			8,			900,				120,			0
Carrie_Nyce,		Councillor,			8,			2200,				0,			0
Gwen_Simms,		Councillor,			4,			900,				0,			264
Fred_Starr,		Councillor,			12,			3000,				4150,			0
Rosaline_Starr,		Councillor,			12,			2000,				1225,			750
Cheryl_Williams,	Councillor,			8,			2000,				3222,			0
Lorne_Wilson,		Councillor,			8,			2100,				14204,			0
Jack_Wright,		Councillor,			1,			200,				0,			0

533,			Glen_Vowell_Band,	Carlyle_Shepherd_&_Co.
Name,			Position,	Term,	Honoraria,	Wages,	Expenses
Tony_Sampare,		Chief,		12,	18100,		0,	2556
Robert_Sampson,		Councillor,	12,	9700,		41670,	1052
Jennifer_Sampare,	Councillor,	12,	10500,		0,	695
Jenelle_Van_Tunen,	Councillor,	12,	10400,		0,	639

537,			Gitanyow_Band,	Carlyle_Shepherd_&_Co.
Name,			Position,	Term,	Honoraria,	Expenses
Mark_Starlund,		Chief,		12,	9750,		2405
Andrew_Johnson,		Councillor,	12,	9750,		0
Edward_Derrick,		Councillor,	12,	9750,		0
Jason_Derrick,		Councillor,	12,	9750,		409
Francis_Williams,	Councillor,	12,	9750,		1045
Joel_Starlund,		Councillor,	12,	9750,		0
Vernon_Smith,		Councillor,	12,	9750,		2897
Terry_Deborah_Good,	Councillor,	10,	8000,		0
Trista_Morgan,		Councillor,	12,	9750,		1158

542,			Saulteau_First_Nations,		BDO_Canada_LLP
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Harley_Davis,		Chief_Councillor,	12,			79374.46,	10321.69
Lana_Garbitt,		Councillor,		12,			72544.48,	7110.31
Teena_Deemeuleemeester,	Councillor,		12,			72544.48,	5701.99
Tammy_Watson,		Councillor,		12,			72544.48,	7642.42
Patricia_Blandin,	Councillor,		12,			72544.48,	12890.79

568,			Scowlitz_First_Nation,	Reid_Hurst_Nagy_Inc.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Andy_Phillips,		Chief,		12,			14590,		3600
Margaret_Chapman,	Councillor,	12,			10100,		0
Melvin_Pennier,		Councillor,	12,			10000,		0

579,			Leq'a:mel_First_Nation,	Teresa_I_Klassen_Inc.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
E_Alice_Thompson,	Chief,		12,			107082,		3066
Darrel_McKamey,		Councillor,	12,			13925,		0
Michael_Kelly,		Councillor,	12,			15875,		0
Barb_Leggat,		Councillor,	12,			105609,		3853
Shawn_Gabriel,		Councillor,	12,			15257,		0
Justin_Laslo,		Councillor,	12,			13800,		0
Daniel_Kelly,		Councillor,	12,			14725,		0

603,			Tobacco_Plains_Indian_Band,	KPMG_LLP
Name,			Position/Title,	Months,	Salaries_and_Honoraria,	Expenses
Mary_Mahseelah,		Chief,		12,	7250,			654
Robert_Luke,		Councillor,	12,	6875,			1332
Robin_Gravelle,		Councillor,	5,	2975,			394
Dan_Gravelle,		Councillor,	12,	7850,			1553
Jason_Gravelle,		Councillor,	6,	4750,			1793
Corey_Letcher,		Councillor,	8,	5750,			3031
Robb_Eneas,		Councillor,	4,	2150,			212

605,			Shuswap_Indian_Band,	Larry_Ewing
Name_NA,		Title_NA,	Term,		Salary,	Other_Remuneration,	Expenses_in_Other_Remuneration
Barbara_Cote,		Councilor,	12_months,	57700,	311,			311
Alice_Sam,		Councilor,	12_months,	202000,	5101,			5101
Paul_Sam,		Chief,		12_months,	202413,	3000,			3000

619,		Burns_Lake_Indian_Band,	Carlyle_Shepherd_&_Co.
Name,		Position,		Number_of_Months,	Remuneration,	Expenses
Albert_Gerow,	Chief,			10,			61338,		27657
Ron_Charlie,	Councillor,		12,			17272,		2490
Dan_George,	Councillor,		12,			67270,		26383
Sam_Wesley,	Councillor/Chief,	2,			9056,		6222

635,				Da'naxda'xw_First_Nation,	Moeller_&_Company
Name_of_Individual,		Position_Title,	Number_of_Months,	Remuneration,	Expenses
William_Glendale,		Chief,		12,			47195,		3247
Anne_Glendale,			Councilor,	12,			3006,		1771
Michael_Jacobson-Weston,	Councilor,	7,			1688,		763

654,			Tsawout_First_Nation,	Brynjolfson_&_Co._Ltd.
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary_and_Honoraria,	Other_Remuneration,	Travel_Expenses
Harvey_Underwood,	Chief,		12,			38640,			0,			3549
Allan_Claxton,		Councillor,	12,			42494,			300,			11413
Louis_Claxton,		Councillor,	12,			36875,			989,			2697
Toby_Joseph,		Councillor,	12,			33545,			600,			968
Stan_Sam,		Councillor,	12,			19518,			100,			0
Joel_Pelkey,		Councillor,	9,			16819,			400,			0
Samantha_Etzel,		Councillor,	12,			21228,			550,			1098
Elizabeth_Hermsen,	Councillor,	9,			11379,			700,			2116
John_Wilson,		Councillor,	9,			14063,			300,			851

655,			Tseycum_First_Nation,	Palmer_Leslie
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Tanya_Jones,		Chief,		3,			15647,		5807
Joseph_Bill,		Councilor,	3,			6750,		500
Glen_Jim,		Councilor,	3,			18072,		1481
Vern_Jacks,		Chief,		9,			30735,		1655
Josephine_Joe,		Councilor,	9,			25580,		375
Henrietta_Charlie,	Councilor,	9,			18642,		1305

656,			Songhees_First_Nation,	Brynjolfson_&_Co._Ltd.
Name_of_individual,	Position/Title,	Number_of_Months,	Remuneration,	Expenses
Ron_Sam,		Chief,		12,			45224,		2518
Garry_Albany,		Councillor,	12,			30704,		6134
Nick_Albany,		Councillor,	12,			25512,		5648
Frank_George,		Councillor,	12,			27820,		2014
John_Rice_Jr,		Councillor,	7,			19850,		11907
Karen_Tunkara,		Councillor,	12,			24016,		2221

670,			Skidegate_Band_Council,		Carlyle_Shepherd_&_Co.
Council_Member,		Title,			Term_(Months),	Honoraria_and_Salaries,	Travel
Duane_Alsop,		Councillor,		12,		35718,			2799
James_Cowpar,		Councillor,		12,		34603,			0
David_Crosby,		Councillor,		0.5,		2000,			0
Lyndale_George,		Councillor,		12,		26410,			306
Remi_Levesque,		Councillor,		12,		46500,			372
Michelle_McDonald,	Councillor,		0.5,		2000,			0
Godfrey_Williams,	Councillor,		12,		53087,			6909
Robert_Williams,	Councillor,		12,		63187,			5830
Bill_Yovanovich,	Councillor_and_Chief,	12,		50397,			5094

674,			Lax_Kw'alaams_Indian_Band,	Carlyle_Shepherd_&_Co.
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Geraldine_Alexcee,	Councilor,		12,			50000,		9029
Stanley_Dennis,		Councilor,		12,			45000,		24276
Barb_Henry,		Councilor,		12,			45000,		16309
Robert_Hughes,		Councilor,		12,			66564,		55786
Helen_Johnson,		Councilor,		12,			54500,		14283
Victor_Kelly,		Councilor,		12,			45000,		4389
Russell_Mather_Jr,	Councilor,		12,			45000,		16770
Gary_Reece,		Chief_Councilor,	12,			122500,		87730
Carl_Sampson,		Councilor,		12,			51331,		29905
Chris_Sankey,		Councilor,		12,			50000,		16845
Lawrence_Sankey,	Councilor,		12,			45000,		18950
Andrew_Tait,		Councilor,		12,			68069,		34500
Ted_White,		Councilor,		12,			45000,		14886

694,			Cook's_Ferry_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
